"Series","Date","Value"
"Financial corporate sectorb-2",2014-11-01,390010
"Financial corporate sectorb-2",2014-12-01,223138
"Financial corporate sectorb-2",2015-01-01,251747
"Financial corporate sectorb-2",2015-02-01,221588
"Financial corporate sectorb-2",2015-03-01,203172
"Financial corporate sectorb-2",2015-04-01,45087
"Financial corporate sectorb-2",2015-05-01,41315
"Financial corporate sectorb-2",2015-06-01,38621
"Financial corporate sectorb-2",2015-07-01,37722
"Financial corporate sectorb-2",2015-08-01,0
"Financial corporate sectorb-2",2015-09-01,0
"Financial corporate sectorb-2",2015-10-01,0
"Financial corporate sectorb-2",2015-11-01,0
"Financial corporate sectorb-2",2015-12-01,0
"Financial corporate sectorb-2",2016-01-01,78321
"Financial corporate sectorb-2",2016-02-01,2617
"Financial corporate sectorb-2",2016-03-01,1
"Financial corporate sectorb-2",2016-04-01,1
"Financial corporate sectorb-2",2016-05-01,1
"Financial corporate sectorb-2",2016-06-01,0
"Financial corporate sectorb-2",2016-07-01,0
"Financial corporate sectorb-2",2016-08-01,0
"Financial corporate sectorb-2",2016-09-01,0
"Financial corporate sectorb-2",2016-10-01,0
"Financial corporate sectorb-2",2016-11-01,0
"Financial corporate sectorb-2",2016-12-01,0
"Financial corporate sectorb-2",2017-01-01,0
"Financial corporate sectorb-2",2017-02-01,0
"Financial corporate sectorb-2",2017-03-01,0
"Financial corporate sectorb-2",2017-04-01,0
"Financial corporate sectorb-2",2017-05-01,0
"Financial corporate sectorb-2",2017-06-01,0
"Financial corporate sectorb-2",2017-07-01,0
"Financial corporate sectorb-2",2017-08-01,0
"Financial corporate sectorb-2",2017-09-01,0
"Financial corporate sectorb-2",2017-10-01,0
"Financial corporate sectorb-2",2017-11-01,0
"Financial corporate sectorb-2",2017-12-01,0
"Financial corporate sectorb-2",2018-01-01,0
"Financial corporate sectorb-2",2018-02-01,0
"Financial corporate sectorb-2",2018-03-01,0
"Financial corporate sectorb-2",2018-04-01,0
"Financial corporate sectorb-2",2018-05-01,0
"Financial corporate sectorb-2",2018-06-01,0
"Financial corporate sectorb-2",2018-07-01,0
"Financial corporate sectorb-2",2018-08-01,0
"Financial corporate sectorb-2",2018-09-01,0
"Financial corporate sectorb-2",2018-10-01,0
"Financial corporate sectorb-2",2018-11-01,0
"Financial corporate sectorb-2",2018-12-01,0
"Financial corporate sectorb-2",2019-01-01,0
"Financial corporate sectorb-2",2019-02-01,0
"Financial corporate sectorb-2",2019-03-01,0
"Financial corporate sectorb-2",2019-04-01,0
"Financial corporate sectorb-2",2019-05-01,0
"Financial corporate sectorb-2",2019-06-01,0
"Financial corporate sectorb-2",2019-07-01,0
"Financial corporate sectorb-2",2019-08-01,0
"Financial corporate sectorb-2",2019-09-01,0
"Financial corporate sectorb-2",2019-10-01,0
"Financial corporate sectorb-2",2019-11-01,0
"Financial corporate sectorb-2",2019-12-01,0
"Financial corporate sectorb-2",2020-01-01,0
"Financial corporate sectorb-2",2020-02-01,0
"Financial corporate sectorb-2",2020-03-01,0
"Financial corporate sectorb-2",2020-04-01,0
"Financial corporate sectorb-2",2020-05-01,0
"Financial corporate sectorb-2",2020-06-01,0
"Financial corporate sectorb-2",2020-07-01,0
"Financial corporate sectorb-2",2020-08-01,0
"Financial corporate sectorb-2",2020-09-01,0
"Financial corporate sectorb-2",2020-10-01,0
"Financial corporate sectorb-2",2020-11-01,0
"Financial corporate sectorb-2",2020-12-01,0
"Financial corporate sectorb-2",2021-01-01,0
"Financial corporate sectorb-2",2021-02-01,0
"Financial corporate sectorb-2",2021-03-01,0
"Financial corporate sectorb-2",2021-04-01,0
"Financial corporate sectorb-2",2021-05-01,0
"Financial corporate sectorb-2",2021-06-01,0
"Financial corporate sectorb-2",2021-07-01,0
"Financial corporate sectorb-2",2021-08-01,0
"Financial corporate sectorb-2",2021-09-01,0
"Financial corporate sectorb-2",2021-10-01,0
"Financial corporate sectorb-2",2021-11-01,0
"Financial corporate sectorb-2",2021-12-01,0
"Financial corporate sectorb-2",2022-01-01,0
"Financial corporate sectorb-2",2022-02-01,0
"Financial corporate sectorb-2",2022-03-01,0
"Financial corporate sectorb-2",2022-04-01,0
"Financial corporate sectorb-2",2022-05-01,0
"Financial corporate sectorb-2",2022-06-01,0
"Financial corporate sectorb-2",2022-07-01,0
"Financial corporate sectorb-2",2022-08-01,0
"Financial corporate sectorb-2",2022-09-01,0
"Financial corporate sectorb-2",2022-10-01,0
"Financial corporate sectorb-2",2022-11-01,0
"Financial corporate sectorb-2",2022-12-01,0
"Financial corporate sectorb-2",2023-01-01,0
"Financial corporate sectorb-2",2023-02-01,0
"Financial corporate sectorb-2",2023-03-01,0
"Financial corporate sectorb-2",2023-04-01,878
"Financial corporate sectorb-2",2023-05-01,878
"Financial corporate sectorb-2",2023-06-01,878
"Financial corporate sectorb-2",2023-07-01,878
"Financial corporate sectorb-2",2023-08-01,878
"Non-financial corporate sector-8",2008-01-01,0
"Non-financial corporate sector-8",2008-02-01,0
"Non-financial corporate sector-8",2008-03-01,0
"Non-financial corporate sector-8",2008-04-01,0
"Non-financial corporate sector-8",2008-05-01,0
"Non-financial corporate sector-8",2008-06-01,118149
"Non-financial corporate sector-8",2008-07-01,113261
"Non-financial corporate sector-8",2008-08-01,114106
"Non-financial corporate sector-8",2008-09-01,103878
"Non-financial corporate sector-8",2008-10-01,92507
"Non-financial corporate sector-8",2008-11-01,86403
"Non-financial corporate sector-8",2008-12-01,88976
"Non-financial corporate sector-8",2009-01-01,99097
"Non-financial corporate sector-8",2009-02-01,83850
"Non-financial corporate sector-8",2009-03-01,86753
"Non-financial corporate sector-8",2009-04-01,1940
"Non-financial corporate sector-8",2009-05-01,1940
"Non-financial corporate sector-8",2009-06-01,1777
"Non-financial corporate sector-8",2009-07-01,1828
"Non-financial corporate sector-8",2009-08-01,1940
"Non-financial corporate sector-8",2009-09-01,2066
"Non-financial corporate sector-8",2009-10-01,0
"Non-financial corporate sector-8",2009-11-01,0
"Non-financial corporate sector-8",2009-12-01,350263
"Non-financial corporate sector-8",2010-01-01,344304
"Non-financial corporate sector-8",2010-02-01,20193
"Non-financial corporate sector-8",2010-03-01,371611
"Non-financial corporate sector-8",2010-04-01,374178
"Non-financial corporate sector-8",2010-05-01,363169
"Non-financial corporate sector-8",2010-06-01,369646
"Non-financial corporate sector-8",2010-07-01,392078
"Non-financial corporate sector-8",2010-08-01,400509
"Non-financial corporate sector-8",2010-09-01,417096
"Non-financial corporate sector-8",2010-10-01,412835
"Non-financial corporate sector-8",2010-11-01,403261
"Non-financial corporate sector-8",2010-12-01,388109
"Non-financial corporate sector-8",2011-01-01,377736
"Non-financial corporate sector-8",2011-02-01,362437
"Non-financial corporate sector-8",2011-03-01,385156
"Non-financial corporate sector-8",2011-04-01,407989
"Non-financial corporate sector-8",2011-05-01,391201
"Non-financial corporate sector-8",2011-06-01,398880
"Non-financial corporate sector-8",2011-07-01,404115
"Non-financial corporate sector-8",2011-08-01,416076
"Non-financial corporate sector-8",2011-09-01,430662
"Non-financial corporate sector-8",2011-10-01,431053
"Non-financial corporate sector-8",2011-11-01,424535
"Non-financial corporate sector-8",2011-12-01,416948
"Non-financial corporate sector-8",2012-01-01,439301
"Non-financial corporate sector-8",2012-02-01,441833
"Non-financial corporate sector-8",2012-03-01,449906
"Non-financial corporate sector-8",2012-04-01,446189
"Non-financial corporate sector-8",2012-05-01,452430
"Non-financial corporate sector-8",2012-06-01,504271
"Non-financial corporate sector-8",2012-07-01,533243
"Non-financial corporate sector-8",2012-08-01,548103
"Non-financial corporate sector-8",2012-09-01,528445
"Non-financial corporate sector-8",2012-10-01,479639
"Non-financial corporate sector-8",2012-11-01,495531
"Non-financial corporate sector-8",2012-12-01,419648
"Non-financial corporate sector-8",2013-01-01,423808
"Non-financial corporate sector-8",2013-02-01,429631
"Non-financial corporate sector-8",2013-03-01,461706
"Non-financial corporate sector-8",2013-04-01,0
"Non-financial corporate sector-8",2013-05-01,0
"Non-financial corporate sector-8",2013-06-01,441832
"Non-financial corporate sector-8",2013-07-01,406708
"Non-financial corporate sector-8",2013-08-01,388221
"Non-financial corporate sector-8",2013-09-01,414657
"Non-financial corporate sector-8",2013-10-01,433975
"Non-financial corporate sector-8",2013-11-01,409573
"Non-financial corporate sector-8",2013-12-01,403103
"Non-financial corporate sector-8",2014-01-01,365112
"Non-financial corporate sector-8",2014-02-01,367885
"Non-financial corporate sector-8",2014-03-01,369734
"Non-financial corporate sector-8",2014-04-01,431773
"Non-financial corporate sector-8",2014-05-01,323422
"Non-financial corporate sector-8",2014-06-01,248188
"Non-financial corporate sector-8",2014-07-01,252655
"Non-financial corporate sector-8",2014-08-01,261828
"Non-financial corporate sector-8",2014-09-01,247920
"Non-financial corporate sector-8",2014-10-01,212168
"Non-financial corporate sector-8",2014-11-01,192137
"Non-financial corporate sector-8",2014-12-01,167572
"Non-financial corporate sector-8",2015-01-01,82546
"Non-financial corporate sector-8",2015-02-01,83947
"Non-financial corporate sector-8",2015-03-01,82321
"Non-financial corporate sector-8",2015-04-01,51861
"Non-financial corporate sector-8",2015-05-01,47922
"Non-financial corporate sector-8",2015-06-01,0
"Non-financial corporate sector-8",2015-07-01,0
"Non-financial corporate sector-8",2015-08-01,36645
"Non-financial corporate sector-8",2015-09-01,34579
"Non-financial corporate sector-8",2015-10-01,36824
"Non-financial corporate sector-8",2015-11-01,34579
"Non-financial corporate sector-8",2015-12-01,432498
"Non-financial corporate sector-8",2016-01-01,340792
"Non-financial corporate sector-8",2016-02-01,60086
"Non-financial corporate sector-8",2016-03-01,35056
"Non-financial corporate sector-8",2016-04-01,36231
"Non-financial corporate sector-8",2016-05-01,35972
"Non-financial corporate sector-8",2016-06-01,35683
"Non-financial corporate sector-8",2016-07-01,19114
"Non-financial corporate sector-8",2016-08-01,18737
"Non-financial corporate sector-8",2016-09-01,19630
"Non-financial corporate sector-8",2016-10-01,20330
"Non-financial corporate sector-8",2016-11-01,19480
"Non-financial corporate sector-8",2016-12-01,18667
"Non-financial corporate sector-8",2017-01-01,18418
"Non-financial corporate sector-8",2017-02-01,18605
"Non-financial corporate sector-8",2017-03-01,18412
"Non-financial corporate sector-8",2017-04-01,18506
"Non-financial corporate sector-8",2017-05-01,17192
"Non-financial corporate sector-8",2017-06-01,13885
"Non-financial corporate sector-8",2017-07-01,14145
"Non-financial corporate sector-8",2017-08-01,13906
"Non-financial corporate sector-8",2017-09-01,14013
"Non-financial corporate sector-8",2017-10-01,14415
"Non-financial corporate sector-8",2017-11-01,14210
"Non-financial corporate sector-8",2017-12-01,14644
"Non-financial corporate sector-8",2018-01-01,73680
"Non-financial corporate sector-8",2018-02-01,58028
"Non-financial corporate sector-8",2018-03-01,55682
"Non-financial corporate sector-8",2018-04-01,53178
"Non-financial corporate sector-8",2018-05-01,49299
"Non-financial corporate sector-8",2018-06-01,48654
"Non-financial corporate sector-8",2018-07-01,43416
"Non-financial corporate sector-8",2018-08-01,41420
"Non-financial corporate sector-8",2018-09-01,36600
"Non-financial corporate sector-8",2018-10-01,34943
"Non-financial corporate sector-8",2018-11-01,17432
"Non-financial corporate sector-8",2018-12-01,15632
"Non-financial corporate sector-8",2019-01-01,16273
"Non-financial corporate sector-8",2019-02-01,11928
"Non-financial corporate sector-8",2019-03-01,10754
"Non-financial corporate sector-8",2019-04-01,7134
"Non-financial corporate sector-8",2019-05-01,4884
"Non-financial corporate sector-8",2019-06-01,3457
"Non-financial corporate sector-8",2019-07-01,3073
"Non-financial corporate sector-8",2019-08-01,1866
"Non-financial corporate sector-8",2019-09-01,1591
"Non-financial corporate sector-8",2019-10-01,1646
"Non-financial corporate sector-8",2019-11-01,2030
"Non-financial corporate sector-8",2019-12-01,1756
"Non-financial corporate sector-8",2020-01-01,2305
"Non-financial corporate sector-8",2020-02-01,1701
"Non-financial corporate sector-8",2020-03-01,933
"Non-financial corporate sector-8",2020-04-01,1482
"Non-financial corporate sector-8",2020-05-01,1921
"Non-financial corporate sector-8",2020-06-01,1866
"Non-financial corporate sector-8",2020-07-01,1756
"Non-financial corporate sector-8",2020-08-01,2469
"Non-financial corporate sector-8",2020-09-01,1372
"Non-financial corporate sector-8",2020-10-01,1207
"Non-financial corporate sector-8",2020-11-01,1207
"Non-financial corporate sector-8",2020-12-01,1207
"Non-financial corporate sector-8",2021-01-01,1098
"Non-financial corporate sector-8",2021-02-01,933
"Non-financial corporate sector-8",2021-03-01,1317
"Non-financial corporate sector-8",2021-04-01,1646
"Non-financial corporate sector-8",2021-05-01,1591
"Non-financial corporate sector-8",2021-06-01,1537
"Non-financial corporate sector-8",2021-07-01,1591
"Non-financial corporate sector-8",2021-08-01,1372
"Non-financial corporate sector-8",2021-09-01,1372
"Non-financial corporate sector-8",2021-10-01,1591
"Non-financial corporate sector-8",2021-11-01,1427
"Non-financial corporate sector-8",2021-12-01,1537
"Non-financial corporate sector-8",2022-01-01,1427
"Non-financial corporate sector-8",2022-02-01,1317
"Non-financial corporate sector-8",2022-03-01,1207
"Non-financial corporate sector-8",2022-04-01,1207
"Non-financial corporate sector-8",2022-05-01,1152
"Non-financial corporate sector-8",2022-06-01,933
"Non-financial corporate sector-8",2022-07-01,768
"Non-financial corporate sector-8",2022-08-01,878
"Non-financial corporate sector-8",2022-09-01,878
"Non-financial corporate sector-8",2022-10-01,878
"Non-financial corporate sector-8",2022-11-01,878
"Non-financial corporate sector-8",2022-12-01,878
"Non-financial corporate sector-8",2023-01-01,878
"Non-financial corporate sector-8",2023-02-01,878
"Non-financial corporate sector-8",2023-03-01,878
"Non-financial corporate sector-8",2023-04-01,0
"Non-financial corporate sector-8",2023-05-01,0
"Non-financial corporate sector-8",2023-06-01,0
"Non-financial corporate sector-8",2023-07-01,0
"Non-financial corporate sector-8",2023-08-01,0
"Unlisted equities (total of items 230 to 232)",2008-01-01,1170586
"Unlisted equities (total of items 230 to 232)",2008-02-01,1168292
"Unlisted equities (total of items 230 to 232)",2008-03-01,1270733
"Unlisted equities (total of items 230 to 232)",2008-04-01,1326515
"Unlisted equities (total of items 230 to 232)",2008-05-01,1440328
"Unlisted equities (total of items 230 to 232)",2008-06-01,1384842
"Unlisted equities (total of items 230 to 232)",2008-07-01,1425897
"Unlisted equities (total of items 230 to 232)",2008-08-01,1462459
"Unlisted equities (total of items 230 to 232)",2008-09-01,1368730
"Unlisted equities (total of items 230 to 232)",2008-10-01,1353818
"Unlisted equities (total of items 230 to 232)",2008-11-01,1279211
"Unlisted equities (total of items 230 to 232)",2008-12-01,1387292
"Unlisted equities (total of items 230 to 232)",2009-01-01,1310572
"Unlisted equities (total of items 230 to 232)",2009-02-01,1303010
"Unlisted equities (total of items 230 to 232)",2009-03-01,1284028
"Unlisted equities (total of items 230 to 232)",2009-04-01,1262470
"Unlisted equities (total of items 230 to 232)",2009-05-01,1243778
"Unlisted equities (total of items 230 to 232)",2009-06-01,1383130
"Unlisted equities (total of items 230 to 232)",2009-07-01,1388582
"Unlisted equities (total of items 230 to 232)",2009-08-01,1158117
"Unlisted equities (total of items 230 to 232)",2009-09-01,1234834
"Unlisted equities (total of items 230 to 232)",2009-10-01,1249220
"Unlisted equities (total of items 230 to 232)",2009-11-01,1240846
"Unlisted equities (total of items 230 to 232)",2009-12-01,1285434
"Unlisted equities (total of items 230 to 232)",2010-01-01,1326130
"Unlisted equities (total of items 230 to 232)",2010-02-01,1223881
"Unlisted equities (total of items 230 to 232)",2010-03-01,1235090
"Unlisted equities (total of items 230 to 232)",2010-04-01,1237119
"Unlisted equities (total of items 230 to 232)",2010-05-01,1248454
"Unlisted equities (total of items 230 to 232)",2010-06-01,1240367
"Unlisted equities (total of items 230 to 232)",2010-07-01,1176498
"Unlisted equities (total of items 230 to 232)",2010-08-01,1185899
"Unlisted equities (total of items 230 to 232)",2010-09-01,1149699
"Unlisted equities (total of items 230 to 232)",2010-10-01,1161723
"Unlisted equities (total of items 230 to 232)",2010-11-01,1177478
"Unlisted equities (total of items 230 to 232)",2010-12-01,1320475
"Unlisted equities (total of items 230 to 232)",2011-01-01,1356898
"Unlisted equities (total of items 230 to 232)",2011-02-01,1409183
"Unlisted equities (total of items 230 to 232)",2011-03-01,1458965
"Unlisted equities (total of items 230 to 232)",2011-04-01,1472838
"Unlisted equities (total of items 230 to 232)",2011-05-01,1496698
"Unlisted equities (total of items 230 to 232)",2011-06-01,1533280
"Unlisted equities (total of items 230 to 232)",2011-07-01,1549279
"Unlisted equities (total of items 230 to 232)",2011-08-01,1564464
"Unlisted equities (total of items 230 to 232)",2011-09-01,1510439
"Unlisted equities (total of items 230 to 232)",2011-10-01,1645374
"Unlisted equities (total of items 230 to 232)",2011-11-01,1680599
"Unlisted equities (total of items 230 to 232)",2011-12-01,1711820
"Unlisted equities (total of items 230 to 232)",2012-01-01,1774035
"Unlisted equities (total of items 230 to 232)",2012-02-01,1884429
"Unlisted equities (total of items 230 to 232)",2012-03-01,1892078
"Unlisted equities (total of items 230 to 232)",2012-04-01,1944689
"Unlisted equities (total of items 230 to 232)",2012-05-01,1823102
"Unlisted equities (total of items 230 to 232)",2012-06-01,1844025
"Unlisted equities (total of items 230 to 232)",2012-07-01,1630647
"Unlisted equities (total of items 230 to 232)",2012-08-01,1545444
"Unlisted equities (total of items 230 to 232)",2012-09-01,1599153
"Unlisted equities (total of items 230 to 232)",2012-10-01,1717964
"Unlisted equities (total of items 230 to 232)",2012-11-01,1628634
"Unlisted equities (total of items 230 to 232)",2012-12-01,1743523
"Unlisted equities (total of items 230 to 232)",2013-01-01,1820047
"Unlisted equities (total of items 230 to 232)",2013-02-01,1792743
"Unlisted equities (total of items 230 to 232)",2013-03-01,1749725
"Unlisted equities (total of items 230 to 232)",2013-04-01,1604069
"Unlisted equities (total of items 230 to 232)",2013-05-01,1687172
"Unlisted equities (total of items 230 to 232)",2013-06-01,1749428
"Unlisted equities (total of items 230 to 232)",2013-07-01,1768042
"Unlisted equities (total of items 230 to 232)",2013-08-01,1835393
"Unlisted equities (total of items 230 to 232)",2013-09-01,2033972
"Unlisted equities (total of items 230 to 232)",2013-10-01,2001491
"Unlisted equities (total of items 230 to 232)",2013-11-01,1705166
"Unlisted equities (total of items 230 to 232)",2013-12-01,1731492
"Unlisted equities (total of items 230 to 232)",2014-01-01,1753067
"Unlisted equities (total of items 230 to 232)",2014-02-01,1707286
"Unlisted equities (total of items 230 to 232)",2014-03-01,1682514
"Unlisted equities (total of items 230 to 232)",2014-04-01,1772963
"Unlisted equities (total of items 230 to 232)",2014-05-01,1760788
"Unlisted equities (total of items 230 to 232)",2014-06-01,1771956
"Unlisted equities (total of items 230 to 232)",2014-07-01,1782866
"Unlisted equities (total of items 230 to 232)",2014-08-01,1798985
"Unlisted equities (total of items 230 to 232)",2014-09-01,1732647
"Unlisted equities (total of items 230 to 232)",2014-10-01,1647490
"Unlisted equities (total of items 230 to 232)",2014-11-01,1623487
"Unlisted equities (total of items 230 to 232)",2014-12-01,1631798
"Unlisted equities (total of items 230 to 232)",2015-01-01,1384059
"Unlisted equities (total of items 230 to 232)",2015-02-01,1427021
"Unlisted equities (total of items 230 to 232)",2015-03-01,1367224
"Unlisted equities (total of items 230 to 232)",2015-04-01,1373528
"Unlisted equities (total of items 230 to 232)",2015-05-01,1307449
"Unlisted equities (total of items 230 to 232)",2015-06-01,1273021
"Unlisted equities (total of items 230 to 232)",2015-07-01,1212481
"Unlisted equities (total of items 230 to 232)",2015-08-01,1178700
"Unlisted equities (total of items 230 to 232)",2015-09-01,1091210
"Unlisted equities (total of items 230 to 232)",2015-10-01,1093135
"Unlisted equities (total of items 230 to 232)",2015-11-01,1033671
"Unlisted equities (total of items 230 to 232)",2015-12-01,969164
"Unlisted equities (total of items 230 to 232)",2016-01-01,1012345
"Unlisted equities (total of items 230 to 232)",2016-02-01,1064494
"Unlisted equities (total of items 230 to 232)",2016-03-01,1463801
"Unlisted equities (total of items 230 to 232)",2016-04-01,1560259
"Unlisted equities (total of items 230 to 232)",2016-05-01,1492466
"Unlisted equities (total of items 230 to 232)",2016-06-01,1475925
"Unlisted equities (total of items 230 to 232)",2016-07-01,1541099
"Unlisted equities (total of items 230 to 232)",2016-08-01,1516654
"Unlisted equities (total of items 230 to 232)",2016-09-01,1562355
"Unlisted equities (total of items 230 to 232)",2016-10-01,1681448
"Unlisted equities (total of items 230 to 232)",2016-11-01,1712075
"Unlisted equities (total of items 230 to 232)",2016-12-01,1661657
"Unlisted equities (total of items 230 to 232)",2017-01-01,1734281
"Unlisted equities (total of items 230 to 232)",2017-02-01,1744927
"Unlisted equities (total of items 230 to 232)",2017-03-01,1931528
"Unlisted equities (total of items 230 to 232)",2017-04-01,1927561
"Unlisted equities (total of items 230 to 232)",2017-05-01,1919186
"Unlisted equities (total of items 230 to 232)",2017-06-01,1922295
"Unlisted equities (total of items 230 to 232)",2017-07-01,2039277
"Unlisted equities (total of items 230 to 232)",2017-08-01,2160335
"Unlisted equities (total of items 230 to 232)",2017-09-01,2195565
"Unlisted equities (total of items 230 to 232)",2017-10-01,1961730
"Unlisted equities (total of items 230 to 232)",2017-11-01,2007487
"Unlisted equities (total of items 230 to 232)",2017-12-01,2008033
"Unlisted equities (total of items 230 to 232)",2018-01-01,2047561
"Unlisted equities (total of items 230 to 232)",2018-02-01,2018552
"Unlisted equities (total of items 230 to 232)",2018-03-01,2050340
"Unlisted equities (total of items 230 to 232)",2018-04-01,2046368
"Unlisted equities (total of items 230 to 232)",2018-05-01,2148031
"Unlisted equities (total of items 230 to 232)",2018-06-01,5176576
"Unlisted equities (total of items 230 to 232)",2018-07-01,5142090
"Unlisted equities (total of items 230 to 232)",2018-08-01,5061091
"Unlisted equities (total of items 230 to 232)",2018-09-01,5159326
"Unlisted equities (total of items 230 to 232)",2018-10-01,5309346
"Unlisted equities (total of items 230 to 232)",2018-11-01,5110180
"Unlisted equities (total of items 230 to 232)",2018-12-01,5175199
"Unlisted equities (total of items 230 to 232)",2019-01-01,5196780
"Unlisted equities (total of items 230 to 232)",2019-02-01,5225608
"Unlisted equities (total of items 230 to 232)",2019-03-01,5316056
"Unlisted equities (total of items 230 to 232)",2019-04-01,5410834
"Unlisted equities (total of items 230 to 232)",2019-05-01,5416918
"Unlisted equities (total of items 230 to 232)",2019-06-01,5539445
"Unlisted equities (total of items 230 to 232)",2019-07-01,5621468
"Unlisted equities (total of items 230 to 232)",2019-08-01,5629375
"Unlisted equities (total of items 230 to 232)",2019-09-01,5688336
"Unlisted equities (total of items 230 to 232)",2019-10-01,5722619
"Unlisted equities (total of items 230 to 232)",2019-11-01,5755333
"Unlisted equities (total of items 230 to 232)",2019-12-01,5996567
"Unlisted equities (total of items 230 to 232)",2020-01-01,6012440
"Unlisted equities (total of items 230 to 232)",2020-02-01,6012238
"Unlisted equities (total of items 230 to 232)",2020-03-01,6277483
"Unlisted equities (total of items 230 to 232)",2020-04-01,6228859
"Unlisted equities (total of items 230 to 232)",2020-05-01,6009002
"Unlisted equities (total of items 230 to 232)",2020-06-01,5529467
"Unlisted equities (total of items 230 to 232)",2020-07-01,5921581
"Unlisted equities (total of items 230 to 232)",2020-08-01,5935325
"Unlisted equities (total of items 230 to 232)",2020-09-01,5948051
"Unlisted equities (total of items 230 to 232)",2020-10-01,6074563
"Unlisted equities (total of items 230 to 232)",2020-11-01,6056664
"Unlisted equities (total of items 230 to 232)",2020-12-01,5946157
"Unlisted equities (total of items 230 to 232)",2021-01-01,5498329
"Unlisted equities (total of items 230 to 232)",2021-02-01,5405713
"Unlisted equities (total of items 230 to 232)",2021-03-01,5355814
"Unlisted equities (total of items 230 to 232)",2021-04-01,5354132
"Unlisted equities (total of items 230 to 232)",2021-05-01,5237535
"Unlisted equities (total of items 230 to 232)",2021-06-01,5130645
"Unlisted equities (total of items 230 to 232)",2021-07-01,5156547
"Unlisted equities (total of items 230 to 232)",2021-08-01,5524477
"Unlisted equities (total of items 230 to 232)",2021-09-01,5501007
"Unlisted equities (total of items 230 to 232)",2021-10-01,5338161
"Unlisted equities (total of items 230 to 232)",2021-11-01,4684733
"Unlisted equities (total of items 230 to 232)",2021-12-01,4526504
"Unlisted equities (total of items 230 to 232)",2022-01-01,4538263
"Unlisted equities (total of items 230 to 232)",2022-02-01,4537204
"Unlisted equities (total of items 230 to 232)",2022-03-01,4495424
"Unlisted equities (total of items 230 to 232)",2022-04-01,4488922
"Unlisted equities (total of items 230 to 232)",2022-05-01,4285803
"Unlisted equities (total of items 230 to 232)",2022-06-01,4631570
"Unlisted equities (total of items 230 to 232)",2022-07-01,4584349
"Unlisted equities (total of items 230 to 232)",2022-08-01,4612160
"Unlisted equities (total of items 230 to 232)",2022-09-01,4782058
"Unlisted equities (total of items 230 to 232)",2022-10-01,4804378
"Unlisted equities (total of items 230 to 232)",2022-11-01,4859046
"Unlisted equities (total of items 230 to 232)",2022-12-01,4944126
"Unlisted equities (total of items 230 to 232)",2023-01-01,4586629
"Unlisted equities (total of items 230 to 232)",2023-02-01,4554790
"Unlisted equities (total of items 230 to 232)",2023-03-01,4546319
"Unlisted equities (total of items 230 to 232)",2023-04-01,4646383
"Unlisted equities (total of items 230 to 232)",2023-05-01,4605666
"Unlisted equities (total of items 230 to 232)",2023-06-01,4665285
"Unlisted equities (total of items 230 to 232)",2023-07-01,4664486
"Unlisted equities (total of items 230 to 232)",2023-08-01,4698294
"Banksc-3",2008-01-01,0
"Banksc-3",2008-02-01,0
"Banksc-3",2008-03-01,0
"Banksc-3",2008-04-01,0
"Banksc-3",2008-05-01,0
"Banksc-3",2008-06-01,0
"Banksc-3",2008-07-01,0
"Banksc-3",2008-08-01,0
"Banksc-3",2008-09-01,0
"Banksc-3",2008-10-01,0
"Banksc-3",2008-11-01,0
"Banksc-3",2008-12-01,0
"Banksc-3",2009-01-01,0
"Banksc-3",2009-02-01,0
"Banksc-3",2009-03-01,0
"Banksc-3",2009-04-01,0
"Banksc-3",2009-05-01,0
"Banksc-3",2009-06-01,0
"Banksc-3",2009-07-01,0
"Banksc-3",2009-08-01,0
"Banksc-3",2009-09-01,0
"Banksc-3",2009-10-01,0
"Banksc-3",2009-11-01,0
"Banksc-3",2009-12-01,0
"Banksc-3",2010-01-01,0
"Banksc-3",2010-02-01,0
"Banksc-3",2010-03-01,0
"Banksc-3",2010-04-01,0
"Banksc-3",2010-05-01,0
"Banksc-3",2010-06-01,0
"Banksc-3",2010-07-01,0
"Banksc-3",2010-08-01,0
"Banksc-3",2010-09-01,0
"Banksc-3",2010-10-01,0
"Banksc-3",2010-11-01,0
"Banksc-3",2010-12-01,0
"Banksc-3",2011-01-01,0
"Banksc-3",2011-02-01,0
"Banksc-3",2011-03-01,0
"Banksc-3",2011-04-01,0
"Banksc-3",2011-05-01,0
"Banksc-3",2011-06-01,0
"Banksc-3",2011-07-01,0
"Banksc-3",2011-08-01,0
"Banksc-3",2011-09-01,0
"Banksc-3",2011-10-01,0
"Banksc-3",2011-11-01,0
"Banksc-3",2011-12-01,0
"Banksc-3",2012-01-01,0
"Banksc-3",2012-02-01,0
"Banksc-3",2012-03-01,0
"Banksc-3",2012-04-01,0
"Banksc-3",2012-05-01,0
"Banksc-3",2012-06-01,0
"Banksc-3",2012-07-01,0
"Banksc-3",2012-08-01,0
"Banksc-3",2012-09-01,0
"Banksc-3",2012-10-01,0
"Banksc-3",2012-11-01,0
"Banksc-3",2012-12-01,0
"Banksc-3",2013-01-01,0
"Banksc-3",2013-02-01,0
"Banksc-3",2013-03-01,0
"Banksc-3",2013-04-01,0
"Banksc-3",2013-05-01,0
"Banksc-3",2013-06-01,0
"Banksc-3",2013-07-01,0
"Banksc-3",2013-08-01,0
"Banksc-3",2013-09-01,0
"Banksc-3",2013-10-01,0
"Banksc-3",2013-11-01,0
"Banksc-3",2013-12-01,0
